Tanggal,Kurs_Close,Kurs_High,Kurs_Low,Volume
2021-11-18,14223.7998046875,14255.0,14206.0,0
2021-11-19,14204.7001953125,14300.5,14183.5,0
2021-11-22,14265.099609375,14291.599609375,14224.099609375,0
2021-11-23,14259.599609375,14298.0,14241.0,0
2021-11-24,14272.5,14327.400390625,14240.5,0
2021-11-25,14303.400390625,14336.0,14256.0,0
2021-11-26,14320.0,14439.099609375,14281.0,0
2021-11-29,14408.2001953125,14378.2998046875,14003.5,0
2021-11-30,14377.0,14377.0,14235.5,0
2021-12-01,14333.0,14379.5,14286.0,0
2021-12-02,14376.0,14450.400390625,14281.240234375,0
2021-12-03,14443.7998046875,14508.0,14356.900390625,0
2021-12-06,14514.0,14462.7001953125,14391.0,0
2021-12-07,14490.0,14490.0,14331.5,0
2021-12-08,14393.2998046875,14392.2998046875,14041.2001953125,0
2021-12-09,14335.0,14432.2998046875,14288.5,0
2021-12-10,14297.400390625,14422.7998046875,14022.0,0
2021-12-13,14351.900390625,14370.0,14282.5,0
2021-12-14,14324.7001953125,14356.2998046875,14283.5,0
2021-12-15,14342.5,14389.099609375,14276.259765625,0
2021-12-16,14297.5,14376.5,14265.3203125,0
2021-12-17,14380.0,14387.7001953125,14344.5,0
2021-12-20,14385.7001953125,14415.400390625,14360.0,0
2021-12-21,14388.7001953125,14417.2998046875,14261.2001953125,0
2021-12-22,14263.900390625,14307.0,14195.099609375,0
2021-12-23,14193.7998046875,14253.0,14167.5,0
2021-12-24,14167.7998046875,14242.0,14104.5,0
2021-12-27,14189.2998046875,14239.400390625,14147.91015625,0
2021-12-28,14220.0,14239.5,14205.599609375,0
2021-12-29,14238.2001953125,14274.400390625,14216.7001953125,0
2021-12-30,14237.0,14276.2001953125,14218.7001953125,0
2021-12-31,14285.2001953125,14285.2001953125,14065.5,0
2022-01-03,14215.0,14301.2998046875,14207.5,0
2022-01-04,14283.599609375,14383.2998046875,14259.0,0
2022-01-05,14385.5,14398.5,14336.7001953125,0
2022-01-06,14446.5,14445.7998046875,14351.0,0
2022-01-07,14408.0,14408.0,14320.5,0
2022-01-10,14318.5,14351.0,14262.2998046875,0
2022-01-11,14313.0,14322.2998046875,14251.3896484375,0
2022-01-12,14277.0,14355.5,14257.5,0
2022-01-13,14298.900390625,14326.2001953125,14266.0,0
2022-01-14,14276.0,14324.2998046875,14239.4501953125,0
2022-01-17,14314.5,14335.5,14290.0,0
2022-01-18,14349.7001953125,14381.2998046875,14297.0,0
2022-01-19,14382.2998046875,14398.5,14331.0,0
2022-01-20,14362.7998046875,14382.5,14300.2998046875,0
2022-01-21,14343.0,14356.5,14302.2001953125,0
2022-01-24,14329.7001953125,14364.900390625,14300.0,0
2022-01-25,14365.0,14365.0,14299.400390625,0
2022-01-26,14330.5,14354.0,14063.7001953125,0
2022-01-27,14366.400390625,14397.5,14325.400390625,0
2022-01-28,14389.2001953125,14413.2998046875,14313.080078125,0
2022-01-31,14381.599609375,14406.2998046875,14330.900390625,0
2022-02-01,14350.0,14380.0,14296.2998046875,0
2022-02-02,14322.2998046875,14382.2998046875,14292.099609375,0
2022-02-03,14363.7998046875,14404.900390625,14348.7001953125,0
2022-02-04,14377.0,14416.400390625,14309.099609375,0
2022-02-07,14400.400390625,14419.2998046875,14373.0,0
2022-02-08,14405.599609375,14405.599609375,14331.98046875,0
2022-02-09,14379.5,14386.0,14332.400390625,0
2022-02-10,14334.2001953125,14366.0,14310.099609375,0
2022-02-11,14328.0,14367.900390625,14298.599609375,0
2022-02-14,14344.7001953125,14351.400390625,14304.599609375,0
2022-02-15,14303.0,14321.0,14081.0,0
2022-02-16,14260.599609375,14297.7998046875,14220.5400390625,0
2022-02-17,14274.400390625,14362.400390625,14206.6103515625,0
2022-02-18,14348.0,14375.400390625,14301.7998046875,0
2022-02-21,14365.900390625,14366.900390625,14267.3095703125,0
2022-02-22,14355.0,14383.7998046875,14321.0,0
2022-02-23,14395.0,14395.0,14325.7998046875,0
2022-02-24,14365.0,14457.2998046875,14331.0,0
2022-02-25,14452.5,14455.0,14319.599609375,0
2022-02-28,14334.2001953125,14408.0,14341.0,0
2022-03-01,14360.0,14415.400390625,14320.0,0
2022-03-02,14425.0,14424.5,14341.0,0
2022-03-03,14387.5,14415.2998046875,14352.5,0
2022-03-04,14358.400390625,14398.099609375,14357.7001953125,0
2022-03-07,14381.7001953125,14445.5,14377.2998046875,0
2022-03-08,14406.400390625,14439.5,14266.400390625,0
2022-03-09,14362.7001953125,14391.0,14264.7998046875,0
2022-03-10,14251.0,14341.0,14250.0,0
2022-03-11,14275.0,14321.0,14089.599609375,0
2022-03-14,14325.5,14339.2998046875,14234.4697265625,0
2022-03-15,14347.5,14346.5,14289.0,0
2022-03-16,14305.2998046875,14315.2998046875,14081.2001953125,0
2022-03-17,14263.5,14337.7998046875,14253.5,0
2022-03-18,14326.0,14357.7998046875,14218.5498046875,0
2022-03-21,14342.2998046875,14350.7001953125,14268.2998046875,0
2022-03-22,14345.0,14357.0,14269.2998046875,0
2022-03-23,14345.5,14386.0,14321.0,0
2022-03-24,14389.0,14389.0,14344.0,0
2022-03-25,14337.099609375,14375.0,14326.0,0
2022-03-28,14334.0,14374.7001953125,14334.0,0
2022-03-29,14373.0,14372.2001953125,14288.2001953125,0
2022-03-30,14334.0,14362.5,14292.1796875,0
2022-03-31,14327.5,14375.400390625,14319.5,0
2022-04-01,14351.0,14379.2001953125,14341.2001953125,0
2022-04-04,14361.0,14366.5,14292.1796875,0
2022-04-05,14322.2998046875,14368.0,14322.2998046875,0
2022-04-06,14365.5,14384.900390625,14340.0,0
2022-04-07,14382.0,14381.7998046875,14349.0,0
2022-04-08,14385.0,14393.400390625,14352.0,0
2022-04-11,14355.0,14381.2998046875,14355.0,0
2022-04-12,14360.7001953125,14381.2001953125,14351.7001953125,0
2022-04-13,14364.2001953125,15611.599609375,14338.599609375,0
2022-04-14,14360.2001953125,14385.900390625,14337.0,0
2022-04-15,14383.900390625,14394.5,14337.0,0
2022-04-18,14337.0,14368.0,14277.259765625,0
2022-04-19,14353.7998046875,14364.5,14303.5,0
2022-04-20,14364.900390625,14384.5,14275.26953125,0
2022-04-21,14351.0,14359.2001953125,14279.25,0
2022-04-22,14382.0,14492.0,14337.0,0
2022-04-25,14350.0,14525.0,14350.0,0
2022-04-26,14478.0,14476.5,14361.5,0
2022-04-27,14466.0,14510.599609375,14345.5,0
2022-04-28,14447.5,14528.900390625,14420.0,0
2022-04-29,14502.0,14560.0,14398.5,0
2022-05-02,14490.0,14565.0,14490.0,0
2022-05-03,14522.599609375,14576.099609375,14458.5,0
2022-05-04,14491.0,14507.0,14411.900390625,0
2022-05-05,14425.0,14490.0,14386.0,0
2022-05-06,14458.7001953125,14501.5,14450.900390625,0
2022-05-09,14490.0,14594.900390625,14490.0,0
2022-05-10,14552.2001953125,14620.7998046875,14508.5,0
2022-05-11,14520.7998046875,14560.7998046875,14490.400390625,0
2022-05-12,14543.400390625,14671.599609375,14523.7001953125,0
2022-05-13,14632.099609375,14669.5,14589.7001953125,0
2022-05-16,14606.0,14744.7001953125,14596.7001953125,0
2022-05-17,14645.0,14690.0,14606.0,0
2022-05-18,14630.599609375,14731.5,14630.599609375,0
2022-05-19,14740.0,14755.0,14568.5,0
2022-05-20,14626.7998046875,14683.7998046875,14618.0,0
2022-05-23,14645.0,14671.7001953125,14609.900390625,0
2022-05-24,14619.2001953125,14687.099609375,14591.6796875,0
2022-05-25,14635.7998046875,14663.0,14588.5,0
2022-05-26,14597.0,14631.400390625,14572.2001953125,0
2022-05-27,14584.2001953125,14626.0,14522.2001953125,0
2022-05-30,14570.0,14571.0,14497.7998046875,0
2022-05-31,14538.400390625,14594.0,14471.2802734375,0
2022-06-01,14543.900390625,14574.0,14513.400390625,0
2022-06-02,14531.5,14585.2001953125,14364.5,0
2022-06-03,14426.7998046875,14476.0,14385.0,0
2022-06-06,14431.0,14472.0,14401.7001953125,0
2022-06-07,14435.2001953125,14473.7001953125,14435.2998046875,0
2022-06-08,14458.7998046875,14523.5,14411.5,0
2022-06-09,14495.2998046875,14592.599609375,14404.6201171875,0
2022-06-10,14611.7998046875,14647.0,14454.7001953125,0
2022-06-13,14546.0,14808.2001953125,14496.16015625,0
2022-06-14,14795.0,14804.0,14678.0,0
2022-06-15,14740.7998046875,14791.2001953125,14632.7001953125,0
2022-06-16,14681.0,14872.0,14661.2001953125,0
2022-06-17,14776.099609375,14854.5,14667.2998046875,0
2022-06-20,14816.0,14848.2001953125,14753.8603515625,0
2022-06-21,14827.7001953125,14840.0,14774.7001953125,0
2022-06-22,14831.7001953125,14883.7001953125,14775.2001953125,0
2022-06-23,14843.0,14872.0,14790.7001953125,0
2022-06-24,14841.7998046875,14861.599609375,14815.5,0
2022-06-27,14841.0,14841.0,14779.599609375,0
2022-06-28,14791.0,14853.5,14783.7001953125,0
2022-06-29,14857.0,14876.7998046875,14823.400390625,0
2022-06-30,14877.0,14984.0,14842.0,0
2022-07-01,14921.900390625,15019.7998046875,14891.0,0
2022-07-04,14931.0,15009.5,14925.7001953125,0
2022-07-05,15008.0,15058.599609375,14885.2001953125,0
2022-07-06,15037.0,15044.5,14990.0,0
2022-07-07,15010.0,15014.2001953125,14938.0,0
2022-07-08,14964.599609375,15003.7998046875,14941.2998046875,0
2022-07-11,14970.0,15019.400390625,14939.7001953125,0
2022-07-12,14989.099609375,15025.7001953125,14948.7001953125,0
2022-07-13,15010.0,15060.5,14957.2001953125,0
2022-07-14,15030.400390625,15100.2001953125,14981.0,0
2022-07-15,15037.099609375,15121.0,14962.0,0
2022-07-18,14986.0,15007.2001953125,14924.0,0
2022-07-19,14977.0,15023.0,14911.0703125,0
2022-07-20,14960.7998046875,15029.0,14953.900390625,0
2022-07-21,15022.0,15064.7998046875,14960.7001953125,0
2022-07-22,15004.2001953125,15066.0,14944.0,0
2022-07-25,15011.0,15011.0,14943.5,0
2022-07-26,14978.0,15019.400390625,14946.2998046875,0
2022-07-27,14982.7998046875,15026.2998046875,14953.2998046875,0
2022-07-28,14914.2001953125,14968.0,14877.2998046875,0
2022-07-29,14849.099609375,14887.5,14822.5,0
2022-08-01,14826.0,14886.900390625,14819.7001953125,0
2022-08-02,14838.0,14912.7998046875,14837.0,0
2022-08-03,14890.099609375,14916.0,14860.7001953125,0
2022-08-04,14900.0,14950.2001953125,14878.7998046875,0
2022-08-05,14884.7001953125,14977.0,14872.5,0
2022-08-08,14886.0,14938.0,14818.2001953125,0
2022-08-09,14831.2001953125,14871.2001953125,14821.2001953125,0
2022-08-10,14856.7001953125,14882.5,14777.2001953125,0
2022-08-11,14756.900390625,14813.7001953125,14656.599609375,0
2022-08-12,14724.2001953125,14761.0,14648.5,0
2022-08-15,14661.0,14776.5,14656.5,0
2022-08-16,14776.400390625,14791.5,14747.0,0
2022-08-17,14747.099609375,14789.7001953125,14721.900390625,0
2022-08-18,14764.099609375,14852.2998046875,14754.5,0
2022-08-19,14845.7001953125,14909.099609375,14819.2001953125,0
2022-08-22,14831.0,14944.099609375,14831.0,0
2022-08-23,14933.5,14935.0,14821.0,0
2022-08-24,14850.0,14874.7001953125,14796.2998046875,0
2022-08-25,14845.0,14845.0,14766.099609375,0
2022-08-26,14773.0,14823.2998046875,14742.5,0
2022-08-29,14811.0,14909.900390625,14811.0,0
2022-08-30,14895.0,14895.0,14812.5703125,0
2022-08-31,14850.0,14869.099609375,14820.7001953125,0
2022-09-01,14855.0,14905.900390625,14836.0,0
2022-09-02,14902.099609375,14910.5,14857.400390625,0
2022-09-05,14890.0,14939.0,14823.5,0
2022-09-06,14882.2998046875,14915.0,14849.5,0
2022-09-07,14904.0,14961.599609375,14880.0,0
2022-09-08,14865.2998046875,14919.7001953125,14862.0,0
2022-09-09,14892.2998046875,14900.0,14806.400390625,0
2022-09-12,14823.0,14890.099609375,14805.2001953125,0
2022-09-13,14858.7001953125,14948.400390625,14831.2001953125,0
2022-09-14,14954.900390625,14980.7998046875,14868.2998046875,0
2022-09-15,14915.0,14951.0,14871.099609375,0
2022-09-16,14933.599609375,14997.7998046875,14891.0,0
2022-09-19,14946.0,15002.900390625,14934.2001953125,0
2022-09-20,14985.7998046875,15043.099609375,14508.7001953125,0
2022-09-21,15008.599609375,15039.0,14908.5,0
2022-09-22,15019.0,15055.5,14908.2998046875,0
2022-09-23,15026.599609375,15101.5,14957.830078125,0
2022-09-26,15031.0,15183.400390625,15031.0,0
2022-09-27,15204.0,15213.0,15043.41015625,0
2022-09-28,15167.2001953125,15319.2998046875,15116.0,0
2022-09-29,15175.2998046875,15282.7001953125,15142.099609375,0
2022-09-30,15175.2001953125,15279.099609375,15172.599609375,0
2022-10-03,15221.0,15362.900390625,15221.0,0
2022-10-04,15290.0,15309.5,15175.400390625,0
2022-10-05,15180.0,15245.0,15142.400390625,0
2022-10-06,15206.7001953125,15249.0,15115.099609375,0
2022-10-07,15215.7998046875,15285.5,15181.0,0
2022-10-10,15246.0,15343.0,15172.900390625,0
2022-10-11,15343.0,15374.7998046875,15305.0,0
2022-10-12,15338.5,15390.2001953125,15330.5,0
2022-10-13,15318.599609375,15429.099609375,15265.7001953125,0
2022-10-14,15364.0,15487.0,15331.599609375,0
2022-10-17,15420.0,15510.7001953125,15420.0,0
2022-10-18,15441.400390625,15492.5,15428.599609375,0
2022-10-19,15466.2001953125,15536.7998046875,15448.900390625,0
2022-10-20,15620.0,15620.0,15516.5,0
2022-10-21,15562.0,15649.7001953125,15501.099609375,0
2022-10-24,15626.0,15626.0,15528.5,0
2022-10-25,15586.5,15634.0,15510.099609375,0
2022-10-26,15549.0,15616.0,15491.7001953125,0
2022-10-27,15502.7001953125,15587.0,15474.599609375,0
2022-10-28,15554.2001953125,15573.5,15509.7001953125,0
2022-10-31,15549.2001953125,15656.7998046875,15545.0,0
2022-11-01,15649.0,15656.2001953125,15591.0,0
2022-11-02,15690.0,15690.0,15607.7998046875,0
2022-11-03,15696.0,15800.5,15630.900390625,0
2022-11-04,15780.0,15780.0,15591.7998046875,0
2022-11-07,15609.5,15731.0,15578.0,0
2022-11-08,15675.0,15721.0,15572.599609375,0
2022-11-09,15645.0,15691.0,15601.5,0
2022-11-10,15671.5,15714.5,15518.900390625,0
2022-11-11,15500.0,15570.7998046875,15280.2001953125,0
2022-11-14,15473.900390625,15591.099609375,15424.2998046875,0
2022-11-15,15530.099609375,15586.2001953125,15494.0,0
2022-11-16,15557.0,15637.0,15531.0,0
2022-11-17,15655.0,15757.099609375,15596.0,0
2022-11-18,15720.0,15720.0,15640.099609375,0
2022-11-21,15629.400390625,15736.0,15664.2001953125,0
2022-11-22,15755.0,15756.2998046875,15660.7998046875,0
2022-11-23,15671.0,15705.900390625,15590.7998046875,0
2022-11-24,15619.599609375,15680.0,15616.400390625,0
2022-11-25,15605.0,15721.7998046875,15605.0,0
2022-11-28,15675.099609375,15745.599609375,15666.0,0
2022-11-29,15746.0,15748.599609375,15702.400390625,0
2022-11-30,15726.5,15743.7001953125,15661.5,0
2022-12-01,15634.5,15644.099609375,15384.7001953125,0
2022-12-02,15355.5,15450.2001953125,15286.0,0
2022-12-05,15421.0,15472.2001953125,15327.2998046875,0
2022-12-06,15520.2998046875,15667.900390625,15461.0,0
2022-12-07,15623.0,15655.2998046875,15531.0,0
2022-12-08,15596.0,15637.599609375,15566.5,0
2022-12-09,15590.0,15614.0,15459.0,0
2022-12-12,15582.0,15678.7001953125,15576.0,0
2022-12-13,15676.2998046875,15685.5,15503.5,0
2022-12-14,15554.7001953125,15647.7001953125,15545.0,0
2022-12-15,15481.0,15673.0,15481.0,0
2022-12-16,15626.0,15640.5,15579.7998046875,0
2022-12-19,15615.900390625,15621.0,15539.5,0
2022-12-20,15567.5,15649.2998046875,15508.2001953125,0
2022-12-21,15556.0,15633.0,15512.400390625,0
2022-12-22,15513.0,15591.2998046875,15500.0,0
2022-12-23,15563.0,15606.0,15559.2998046875,0
2022-12-26,15565.900390625,15637.5,15554.2998046875,0
2022-12-27,15607.0,15687.2998046875,15600.2998046875,0
2022-12-28,15617.5,15795.2998046875,15615.0,0
2022-12-29,15789.0,15789.0,15598.099609375,0
2022-12-30,15620.0,15651.0,15371.400390625,0
2023-01-02,15508.7998046875,15588.7001953125,15463.900390625,0
2023-01-03,15550.0,15638.7998046875,15514.900390625,0
2023-01-04,15571.7998046875,15627.5,15553.5,0
2023-01-05,15560.0,15640.900390625,15558.5,0
2023-01-06,15620.0,15692.099609375,15558.099609375,0
2023-01-09,15602.2998046875,15626.0,15545.7998046875,0
2023-01-10,15580.0,15606.5,15516.5,0
2023-01-11,15528.900390625,15576.400390625,15429.5,0
2023-01-12,15414.0,15476.0,15145.900390625,0
2023-01-13,15172.0,15231.5,15106.900390625,0
2023-01-16,15114.7998046875,15138.0,14974.2001953125,0
2023-01-17,15082.0,15206.5,15067.0,0
2023-01-18,15162.0,15192.2001953125,15010.7998046875,0
2023-01-19,15096.0,15193.599609375,15081.0,0
2023-01-20,15141.0,15164.7001953125,15022.2998046875,0
2023-01-23,15055.900390625,15068.0,14969.599609375,0
2023-01-24,15007.0,15068.0,14857.400390625,0
2023-01-25,14955.5,14993.7001953125,14881.0,0
2023-01-26,14938.7001953125,14981.599609375,14926.0,0
2023-01-27,14942.5,14993.5,14937.0,0
2023-01-30,14970.400390625,14995.900390625,14956.2998046875,0
2023-01-31,14995.0,15059.0,14963.0,0
2023-02-01,14990.7001953125,15017.5,14943.5,0
2023-02-02,14855.0,14911.5,14824.7998046875,0
2023-02-03,14881.0,15048.0,14848.099609375,0
2023-02-06,15078.7998046875,15231.900390625,14886.0,0
2023-02-07,15200.0,15202.0,15095.7998046875,0
2023-02-08,15147.0,15151.2998046875,15079.599609375,0
2023-02-09,15117.0,15141.5,15078.0,0
2023-02-10,15140.0,15227.900390625,15114.0,0
2023-02-13,15182.2001953125,15253.099609375,15178.0,0
2023-02-14,15211.0,15221.0,15096.2998046875,0
2023-02-15,15179.0,15264.099609375,15156.0,0
2023-02-16,15210.0,15210.0,15089.7001953125,0
2023-02-17,15142.0,15235.900390625,15137.0,0
2023-02-20,15159.0,15184.7998046875,15129.7998046875,0
2023-02-21,15162.5,15221.0,15139.900390625,0
2023-02-22,15233.0,15235.099609375,15173.0,0
2023-02-23,15192.0,15223.7998046875,15157.7998046875,0
2023-02-24,15210.0,15273.7998046875,15188.5,0
2023-02-27,15257.7001953125,15286.5,15216.599609375,0
2023-02-28,15209.0,15285.599609375,15203.5,0
2023-03-01,15240.0,15271.5,15212.0,0
2023-03-02,15243.0,15333.2998046875,15232.5,0
2023-03-03,15322.0,15342.099609375,15267.0,0
2023-03-06,15255.099609375,15346.2001953125,15283.0,0
2023-03-07,15352.0,15417.0,15329.5,0
2023-03-08,15437.0,15468.5,15401.2001953125,0
2023-03-09,15450.0,15469.5,15419.0,0
2023-03-10,15489.0,15505.099609375,15427.0,0
2023-03-13,15472.599609375,15465.5,15345.900390625,0
2023-03-14,15409.0,15410.0,15345.0,0
2023-03-15,15372.0,15504.0,15336.0,0
2023-03-16,15479.0,15480.0,15367.900390625,0
2023-03-17,15422.0,15422.0,15338.0,0
2023-03-20,15368.5,15391.7998046875,15334.0,0
2023-03-21,15340.0,15354.5,15284.0,0
2023-03-22,15294.0,15308.5,15239.0,0
2023-03-23,15251.0,15256.0,15031.7001953125,0
2023-03-24,15047.0,15213.2998046875,15054.900390625,0
2023-03-27,15148.0,15194.0,15107.0,0
2023-03-28,15107.5,15111.5,15046.0,0
2023-03-29,15061.0,15102.7998046875,15033.0,0
2023-03-30,15031.5,15081.0,15017.0,0
2023-03-31,15020.0,15024.2998046875,14838.0,0
2023-04-03,14988.0,15014.0,14848.599609375,0
2023-04-04,14915.0,14947.2001953125,14854.7001953125,0
2023-04-05,14958.0,14972.7998046875,14896.0,0
2023-04-06,14956.0,14969.0,14908.0,0
2023-04-07,14932.0,14947.0,14908.0,0
2023-04-10,14906.0,14960.7998046875,14892.0,0
2023-04-11,14955.0,14956.0,14870.0,0
2023-04-12,14913.0,14925.0,14800.2001953125,0
2023-04-13,14823.5,14840.7998046875,14678.7998046875,0
2023-04-14,14720.0,14792.0,14638.0,0
2023-04-17,14693.0,14891.900390625,14693.0,0
2023-04-18,14860.0,14902.400390625,14799.0,0
2023-04-19,14890.0,15022.7001953125,14837.099609375,0
2023-04-20,15006.0,15006.0,14913.0,0
2023-04-21,14946.0,14982.5,14918.2998046875,0
2023-04-24,14838.0,14984.7998046875,14838.0,0
2023-04-25,14945.0,14954.599609375,14908.0,0
2023-04-26,14935.0,14949.0,14809.0,0
2023-04-27,14841.5,14845.5,14684.2001953125,0
2023-04-28,14684.0,14703.099609375,14627.900390625,0
2023-05-01,14663.0,14682.5,14631.0,0
2023-05-02,14671.5,14748.2998046875,14628.2001953125,0
2023-05-03,14752.5,14753.0,14660.0,0
2023-05-04,14680.5,14754.599609375,14570.0,0
2023-05-05,14700.0,14711.2001953125,14632.0,0
2023-05-08,14668.0,14742.0,14667.099609375,0
2023-05-09,14750.0,14772.7998046875,14722.0,0
2023-05-10,14767.0,14769.0,14657.0,0
2023-05-11,14691.0,14766.0,14673.5,0
2023-05-12,14770.5,14851.7001953125,14730.0,0
2023-05-15,14743.0,14828.599609375,14743.0,0
2023-05-16,14795.0,14864.2998046875,14767.0,0
2023-05-17,14885.0,14903.2998046875,14844.7998046875,0
2023-05-18,14876.5,14915.0,14833.2998046875,0
2023-05-19,14916.0,14976.0,14876.0,0
2023-05-22,14918.0,14920.0,14860.0,0
2023-05-23,14886.0,14910.7998046875,14842.0,0
2023-05-24,14895.0,14935.7001953125,14867.2001953125,0
2023-05-25,14945.900390625,14968.2001953125,14911.7998046875,0
2023-05-26,14970.0,14997.400390625,14921.7998046875,0
2023-05-29,14948.0,14980.2998046875,14940.099609375,0
2023-05-30,14960.0,15018.599609375,14924.7998046875,0
2023-05-31,14979.0,15018.400390625,14959.0,0
2023-06-01,14984.0,14985.0,14893.0,0
2023-06-02,14907.0,14913.0,14754.0,0
2023-06-05,14983.0,14983.0,13636.599609375,0
2023-06-06,14849.5,14892.099609375,14812.7998046875,0
2023-06-07,14872.0,14891.5,14813.0,0
2023-06-08,14889.0,14904.7998046875,14819.5,0
2023-06-09,14836.0,14871.7998046875,14818.0,0
2023-06-12,14833.0,14901.099609375,14833.0,0
2023-06-13,14871.5,14885.5,14807.0,0
2023-06-14,14869.0,14926.7001953125,14829.400390625,0
2023-06-15,14909.0,14984.7998046875,14887.5,0
2023-06-16,14897.0,14964.900390625,14898.0,0
2023-06-19,14928.0,15006.7001953125,14928.0,0
2023-06-20,15008.0,15063.099609375,14992.7998046875,0
2023-06-21,15016.0,15036.400390625,14915.0,0
2023-06-22,14943.0,14973.7001953125,14885.0,0
2023-06-23,14935.0,15056.0,14902.0,0
2023-06-26,14987.0,15062.5,14987.0,0
2023-06-27,15039.0,15050.7001953125,14940.0,0
2023-06-28,14982.5,15020.900390625,14951.400390625,0
2023-06-29,14981.0,15080.400390625,14980.0,0
2023-06-30,15064.0,15084.099609375,15014.0,0
2023-07-03,14986.0,15071.599609375,14986.0,0
2023-07-04,15056.0,15056.0,14983.0,0
2023-07-05,15010.0,15076.400390625,14993.0,0
2023-07-06,15077.0,15202.0,15039.0,0
2023-07-07,15189.2998046875,15193.2001953125,15115.5,0
2023-07-10,15128.0,15248.099609375,15128.0,0
2023-07-11,15216.0,15217.0,15132.0,0
2023-07-12,15156.7998046875,15158.2998046875,14506.5,0
2023-07-13,14928.0,15001.099609375,14920.900390625,0
2023-07-14,14954.0,14989.7001953125,13082.0,0
2023-07-17,14951.0,15025.400390625,14886.2001953125,0
2023-07-18,14982.5,15000.5,14954.5,0
2023-07-19,14986.0,15026.099609375,14954.599609375,0
2023-07-20,14992.0,15057.2998046875,14953.7998046875,0
2023-07-21,15051.5,15051.099609375,14986.0,0
2023-07-24,15018.0,15055.599609375,15000.0,0
2023-07-25,15021.5,15042.2001953125,14978.0,0
2023-07-26,15032.0,15062.7998046875,14990.0,0
2023-07-27,15007.0,15060.7998046875,14978.0,0
2023-07-28,15095.0,15132.0,15031.900390625,0
2023-07-31,15088.0,15107.7001953125,15053.7998046875,0
2023-08-01,15104.0,15147.400390625,15084.5,0
2023-08-02,15131.0,15206.400390625,15117.0,0
2023-08-03,15220.0,15221.7998046875,15126.0,0
2023-08-04,15161.0,15194.7001953125,15093.0,0
2023-08-07,15163.0,15209.099609375,15129.5,0
2023-08-08,15232.0,15245.2998046875,15193.0,0
2023-08-09,15207.2001953125,15209.0,15151.7001953125,0
2023-08-10,15207.0,15209.900390625,15116.5,0
2023-08-11,15259.0,15308.099609375,15198.0,0
2023-08-14,15317.0,15353.099609375,15279.7998046875,0
2023-08-15,15347.0,15357.2998046875,15147.7998046875,0
2023-08-16,15311.5,15347.400390625,15269.099609375,0
2023-08-17,15362.0,15389.0,15325.0,0
2023-08-18,15362.5,15373.900390625,15281.599609375,0
2023-08-21,15278.0,15331.900390625,15278.0,0
2023-08-22,15318.900390625,15322.0,15308.0,0
2023-08-23,15317.0,15322.0,15291.0,0
2023-08-24,15294.099609375,15294.099609375,15233.0,0
2023-08-25,15239.0,15298.0,15239.0,0
2023-08-28,15288.0,15304.7001953125,15238.0,0
2023-08-29,15255.5,15274.2998046875,15186.0,0
2023-08-30,15196.5,15248.7998046875,15126.7001953125,0
2023-08-31,15216.0,15261.7001953125,15178.400390625,0
2023-09-01,15231.0,15266.400390625,15046.7998046875,0
2023-09-04,15233.0,15249.0,15185.0,0
2023-09-05,15227.0,15293.2001953125,15216.400390625,0
2023-09-06,15298.0,15343.2998046875,15282.2001953125,0
2023-09-07,15336.0,15347.0,15311.0,0
2023-09-08,15342.0,15368.2998046875,15319.0,0
2023-09-11,15318.0,15370.5,15318.0,0
2023-09-12,15339.099609375,15372.7998046875,15323.0,0
2023-09-13,15350.2001953125,15386.7998046875,15336.099609375,0
2023-09-14,15353.0,15384.5,15335.7001953125,0
2023-09-15,15395.0,15397.0,15344.0,0
2023-09-18,15346.0,15382.0,15339.0,0
2023-09-19,15377.0,15389.599609375,15357.2001953125,0
2023-09-20,15384.5,15395.599609375,15316.0,0
2023-09-21,15361.0,15404.7001953125,15324.2998046875,0
2023-09-22,15400.5,15401.0,15353.0,0
2023-09-25,15368.0,15415.2001953125,15352.0,0
2023-09-26,15405.0,15507.0,15395.599609375,0
2023-09-27,15493.0,15559.2998046875,15452.099609375,0
2023-09-28,15569.0,15597.5,15413.0,0
2023-09-29,15474.0,15506.0,15443.599609375,0
2023-10-02,15448.0,15578.599609375,15395.7998046875,0
2023-10-03,15516.0,15614.900390625,15508.7001953125,0
2023-10-04,15622.0,15646.400390625,15068.0,0
2023-10-05,15591.0,15642.0,15562.5,0
2023-10-06,15631.0,15699.7001953125,15535.2998046875,0
2023-10-09,15603.0,15717.0,15546.099609375,0
2023-10-10,15691.400390625,15759.7001953125,15657.0,0
2023-10-11,15718.5,15730.099609375,15650.0,0
2023-10-12,15693.0,15726.5,15632.099609375,0
2023-10-13,15739.0,15744.0,15669.0,0
2023-10-16,15676.0,15731.7998046875,15676.0,0
2023-10-17,15675.0,15739.0,15667.0,0
2023-10-18,15728.2001953125,15811.7001953125,15705.0,0
2023-10-19,15807.0,15869.0,15760.0,0
2023-10-20,15856.0,15889.5,15806.7998046875,0
2023-10-23,15868.0,15972.7001953125,15810.599609375,0
2023-10-24,15874.0,15902.0,15825.5,0
2023-10-25,15868.0,15892.2001953125,15832.400390625,0
2023-10-26,15877.5,15938.099609375,15874.0,0
2023-10-27,15920.0,15955.5,15874.0,0
2023-10-30,15903.5,15933.0,15843.099609375,0
2023-10-31,15843.0,15940.2001953125,15842.0,0
2023-11-01,15748.7001953125,15969.2998046875,15745.0,0
